fSalesPrimaryKey,ProductID,SalesRepID,Geokey,ProductName,Category,SubCategoryName,Color,RetailPrice,StandardCost,SalesRepName,Date,Country,Town,Units,PercentOfStandardCost,RevenueDiscount,TotalRevenue,TotalCost,GrossProfit
33901,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 29 September 2016,Germany,Frankfurt,143,0.983,0.55,3853.85,1179.75,2674.1
34000,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 3 October 2016,Germany,Frankfurt,136,0.977,0.55,3665.2,1122,2543.2
34275,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 11 October 2016,Germany,Frankfurt,109,0.981,0.55,2937.55,899.25,2038.3
34280,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 11 October 2016,Germany,Frankfurt,100,0.981,0.55,2695,825,1870
34316,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 12 October 2016,Germany,Frankfurt,145,0.978,0.55,3907.75,1196.25,2711.5
34471,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Saturday 15 October 2016,Germany,Frankfurt,134,0.979,0.55,3611.3,1105.5,2505.8
34525,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 18 October 2016,Germany,Frankfurt,133,0.985,0.55,3584.35,1097.25,2487.1
34530,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 18 October 2016,Germany,Frankfurt,126,0.985,0.55,3395.7,1039.5,2356.2
34533,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 18 October 2016,Germany,Frankfurt,122,0.985,0.55,3287.9,1006.5,2281.4
34706,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 21 October 2016,Germany,Frankfurt,109,0.975,0.55,2937.55,899.25,2038.3
34743,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Saturday 22 October 2016,Germany,Frankfurt,138,0.981,0.55,3719.1,1138.5,2580.6
34790,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 25 October 2016,Germany,Frankfurt,145,0.983,0.55,3907.75,1196.25,2711.5
34878,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 27 October 2016,Germany,Frankfurt,113,0.978,0.55,3045.35,932.25,2113.1
34978,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 1 November 2016,Germany,Frankfurt,132,0.985,0.55,3557.4,1089,2468.4
35127,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 4 November 2016,Germany,Frankfurt,108,0.982,0.55,2910.6,891,2019.6
35217,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 9 November 2016,Germany,Frankfurt,104,0.981,0.55,2802.8,858,1944.8
35555,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 18 November 2016,Germany,Frankfurt,134,0.98,0.55,3611.3,1105.5,2505.8
35559,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 18 November 2016,Germany,Frankfurt,123,0.98,0.55,3314.85,1014.75,2300.1
35563,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 18 November 2016,Germany,Frankfurt,110,0.98,0.55,2964.5,907.5,2057
35668,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 21 November 2016,Germany,Frankfurt,126,0.981,0.55,3395.7,1039.5,2356.2
35853,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 30 November 2016,Germany,Frankfurt,114,0.981,0.55,3072.3,940.5,2131.8
36009,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Saturday 3 December 2016,Germany,Frankfurt,115,0.981,0.55,3099.25,948.75,2150.5
36433,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 16 December 2016,Germany,Frankfurt,105,0.985,0.55,2829.75,866.25,1963.5
36479,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 20 December 2016,Germany,Frankfurt,137,0.988,0.55,3692.15,1130.25,2561.9
36616,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 23 December 2016,Germany,Frankfurt,111,0.985,0.55,2991.45,915.75,2075.7
36731,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 27 December 2016,Germany,Frankfurt,136,0.98,0.55,3665.2,1122,2543.2
36815,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 29 December 2016,Germany,Frankfurt,124,0.985,0.55,3341.8,1023,2318.8
153,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 7 January 2014,Germany,Frankfurt,115,0.942,0.55,3099.25,948.75,2150.5
383,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 13 January 2014,Germany,Frankfurt,130,0.955,0.55,3503.5,1072.5,2431
686,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 22 January 2014,Germany,Frankfurt,119,0.957,0.55,3207.05,981.75,2225.3
694,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 22 January 2014,Germany,Frankfurt,106,0.957,0.55,2856.7,874.5,1982.2
696,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 22 January 2014,Germany,Frankfurt,101,0.957,0.55,2721.95,833.25,1888.7
776,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 24 January 2014,Germany,Frankfurt,127,0.952,0.55,3422.65,1047.75,2374.9
819,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 28 January 2014,Germany,Frankfurt,135,0.948,0.55,3638.25,1113.75,2524.5
915,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 30 January 2014,Germany,Frankfurt,122,0.955,0.55,3287.9,1006.5,2281.4
977,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 31 January 2014,Germany,Frankfurt,114,0.948,0.55,3072.3,940.5,2131.8
1078,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 4 February 2014,Germany,Frankfurt,132,0.955,0.55,3557.4,1089,2468.4
1084,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 4 February 2014,Germany,Frankfurt,112,0.955,0.55,3018.4,924,2094.4
1638,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 21 February 2014,Germany,Frankfurt,144,0.94,0.55,3880.8,1188,2692.8
1647,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 21 February 2014,Germany,Frankfurt,112,0.94,0.55,3018.4,924,2094.4
1777,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 27 February 2014,Germany,Frankfurt,149,0.954,0.55,4015.55,1229.25,2786.3
1831,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 28 February 2014,Germany,Frankfurt,140,0.942,0.55,3773,1155,2618
2085,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 6 March 2014,Germany,Frankfurt,127,0.945,0.55,3422.65,1047.75,2374.9
2276,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 12 March 2014,Germany,Frankfurt,100,0.964,0.55,2695,825,1870
2360,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 14 March 2014,Germany,Frankfurt,113,0.962,0.55,3045.35,932.25,2113.1
2452,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 17 March 2014,Germany,Frankfurt,111,0.963,0.55,2991.45,915.75,2075.7
2587,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 20 March 2014,Germany,Frankfurt,141,0.942,0.55,3799.95,1163.25,2636.7
2676,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Saturday 22 March 2014,Germany,Frankfurt,137,0.956,0.55,3692.15,1130.25,2561.9
2886,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 27 March 2014,Germany,Frankfurt,124,0.937,0.55,3341.8,1023,2318.8
2979,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Saturday 29 March 2014,Germany,Frankfurt,142,0.954,0.55,3826.9,1171.5,2655.4
2987,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Saturday 29 March 2014,Germany,Frankfurt,117,0.954,0.55,3153.15,965.25,2187.9
3080,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 2 April 2014,Germany,Frankfurt,147,0.94,0.55,3961.65,1212.75,2748.9
3347,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 10 April 2014,Germany,Frankfurt,121,0.954,0.55,3260.95,998.25,2262.7
3387,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 11 April 2014,Germany,Frankfurt,132,0.966,0.55,3557.4,1089,2468.4
3481,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 14 April 2014,Germany,Frankfurt,138,0.953,0.55,3719.1,1138.5,2580.6
3487,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 14 April 2014,Germany,Frankfurt,105,0.953,0.55,2829.75,866.25,1963.5
3934,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 24 April 2014,Germany,Frankfurt,124,0.965,0.55,3341.8,1023,2318.8
4148,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 30 April 2014,Germany,Frankfurt,110,0.953,0.55,2964.5,907.5,2057
4151,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 30 April 2014,Germany,Frankfurt,108,0.953,0.55,2910.6,891,2019.6
4294,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Saturday 3 May 2014,Germany,Frankfurt,102,0.951,0.55,2748.9,841.5,1907.4
4440,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 8 May 2014,Germany,Frankfurt,123,0.945,0.55,3314.85,1014.75,2300.1
4535,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 13 May 2014,Germany,Frankfurt,119,0.964,0.55,3207.05,981.75,2225.3
4573,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 14 May 2014,Germany,Frankfurt,108,0.954,0.55,2910.6,891,2019.6
4656,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 16 May 2014,Germany,Frankfurt,107,0.94,0.55,2883.65,882.75,2000.9
4886,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Saturday 24 May 2014,Germany,Frankfurt,106,0.942,0.55,2856.7,874.5,1982.2
4930,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 27 May 2014,Germany,Frankfurt,120,0.962,0.55,3234,990,2244
4982,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 28 May 2014,Germany,Frankfurt,137,0.958,0.55,3692.15,1130.25,2561.9
4989,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 28 May 2014,Germany,Frankfurt,109,0.958,0.55,2937.55,899.25,2038.3
5039,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 29 May 2014,Germany,Frankfurt,117,0.954,0.55,3153.15,965.25,2187.9
5263,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 4 June 2014,Germany,Frankfurt,137,0.96,0.55,3692.15,1130.25,2561.9
5468,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 10 June 2014,Germany,Frankfurt,138,0.96,0.55,3719.1,1138.5,2580.6
5476,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 10 June 2014,Germany,Frankfurt,125,0.96,0.55,3368.75,1031.25,2337.5
5511,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 11 June 2014,Germany,Frankfurt,124,0.956,0.55,3341.8,1023,2318.8
5516,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 11 June 2014,Germany,Frankfurt,109,0.956,0.55,2937.55,899.25,2038.3
5549,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 12 June 2014,Germany,Frankfurt,126,0.958,0.55,3395.7,1039.5,2356.2
5695,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 16 June 2014,Germany,Frankfurt,115,0.948,0.55,3099.25,948.75,2150.5
5827,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 19 June 2014,Germany,Frankfurt,116,0.957,0.55,3126.2,957,2169.2
6074,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 26 June 2014,Germany,Frankfurt,123,0.955,0.55,3314.85,1014.75,2300.1
6079,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 26 June 2014,Germany,Frankfurt,109,0.955,0.55,2937.55,899.25,2038.3
6168,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Saturday 28 June 2014,Germany,Frankfurt,143,0.96,0.55,3853.85,1179.75,2674.1
6215,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 30 June 2014,Germany,Frankfurt,127,0.952,0.55,3422.65,1047.75,2374.9
6219,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 30 June 2014,Germany,Frankfurt,120,0.952,0.55,3234,990,2244
6304,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 2 July 2014,Germany,Frankfurt,116,0.952,0.55,3126.2,957,2169.2
6357,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 3 July 2014,Germany,Frankfurt,120,0.961,0.55,3234,990,2244
6360,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 3 July 2014,Germany,Frankfurt,112,0.961,0.55,3018.4,924,2094.4
6407,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 4 July 2014,Germany,Frankfurt,121,0.961,0.55,3260.95,998.25,2262.7
6408,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 4 July 2014,Germany,Frankfurt,120,0.961,0.55,3234,990,2244
6605,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 10 July 2014,Germany,Frankfurt,146,0.957,0.55,3934.7,1204.5,2730.2
6606,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 10 July 2014,Germany,Frankfurt,144,0.957,0.55,3880.8,1188,2692.8
6717,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Saturday 12 July 2014,Germany,Frankfurt,103,0.95,0.55,2775.85,849.75,1926.1
6839,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 16 July 2014,Germany,Frankfurt,109,0.965,0.55,2937.55,899.25,2038.3
6842,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 16 July 2014,Germany,Frankfurt,104,0.965,0.55,2802.8,858,1944.8
6888,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 17 July 2014,Germany,Frankfurt,125,0.96,0.55,3368.75,1031.25,2337.5
7071,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 24 July 2014,Germany,Frankfurt,130,0.954,0.55,3503.5,1072.5,2431
7271,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 29 July 2014,Germany,Frankfurt,111,0.958,0.55,2991.45,915.75,2075.7
7303,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 30 July 2014,Germany,Frankfurt,142,0.962,0.55,3826.9,1171.5,2655.4
7307,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 30 July 2014,Germany,Frankfurt,122,0.962,0.55,3287.9,1006.5,2281.4
7366,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 31 July 2014,Germany,Frankfurt,102,0.954,0.55,2748.9,841.5,1907.4
7410,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 1 August 2014,Germany,Frankfurt,142,0.958,0.55,3826.9,1171.5,2655.4
7742,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 13 August 2014,Germany,Frankfurt,128,0.955,0.55,3449.6,1056,2393.6
7775,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 14 August 2014,Germany,Frankfurt,141,0.954,0.55,3799.95,1163.25,2636.7
7870,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 19 August 2014,Germany,Frankfurt,123,0.958,0.55,3314.85,1014.75,2300.1
8048,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Saturday 23 August 2014,Germany,Frankfurt,106,0.943,0.55,2856.7,874.5,1982.2
8402,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 2 September 2014,Germany,Frankfurt,110,0.962,0.55,2964.5,907.5,2057
9180,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 30 September 2014,Germany,Frankfurt,141,0.964,0.55,3799.95,1163.25,2636.7
9184,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 30 September 2014,Germany,Frankfurt,128,0.964,0.55,3449.6,1056,2393.6
9381,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Saturday 4 October 2014,Germany,Frankfurt,150,0.961,0.55,4042.5,1237.5,2805
9438,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 6 October 2014,Germany,Frankfurt,100,0.963,0.55,2695,825,1870
9572,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 9 October 2014,Germany,Frankfurt,106,0.954,0.55,2856.7,874.5,1982.2
9693,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 13 October 2014,Germany,Frankfurt,103,0.964,0.55,2775.85,849.75,1926.1
9805,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 16 October 2014,Germany,Frankfurt,143,0.952,0.55,3853.85,1179.75,2674.1
9954,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 21 October 2014,Germany,Frankfurt,146,0.955,0.55,3934.7,1204.5,2730.2
9962,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 21 October 2014,Germany,Frankfurt,125,0.955,0.55,3368.75,1031.25,2337.5
10101,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 24 October 2014,Germany,Frankfurt,137,0.947,0.55,3692.15,1130.25,2561.9
10245,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 30 October 2014,Germany,Frankfurt,114,0.942,0.55,3072.3,940.5,2131.8
10324,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 3 November 2014,Germany,Frankfurt,146,0.953,0.55,3934.7,1204.5,2730.2
10379,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 4 November 2014,Germany,Frankfurt,137,0.962,0.55,3692.15,1130.25,2561.9
10388,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 4 November 2014,Germany,Frankfurt,109,0.962,0.55,2937.55,899.25,2038.3
10391,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 4 November 2014,Germany,Frankfurt,101,0.962,0.55,2721.95,833.25,1888.7
10620,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 10 November 2014,Germany,Frankfurt,114,0.97,0.55,3072.3,940.5,2131.8
10768,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 13 November 2014,Germany,Frankfurt,119,0.954,0.55,3207.05,981.75,2225.3
10996,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 21 November 2014,Germany,Frankfurt,103,0.964,0.55,2775.85,849.75,1926.1
11037,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Saturday 22 November 2014,Germany,Frankfurt,100,0.968,0.55,2695,825,1870
11121,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 27 November 2014,Germany,Frankfurt,138,0.956,0.55,3719.1,1138.5,2580.6
11283,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 3 December 2014,Germany,Frankfurt,102,0.946,0.55,2748.9,841.5,1907.4
11314,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 4 December 2014,Germany,Frankfurt,145,0.96,0.55,3907.75,1196.25,2711.5
11470,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 10 December 2014,Germany,Frankfurt,124,0.948,0.55,3341.8,1023,2318.8
11566,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 12 December 2014,Germany,Frankfurt,137,0.959,0.55,3692.15,1130.25,2561.9
11618,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 15 December 2014,Germany,Frankfurt,126,0.955,0.55,3395.7,1039.5,2356.2
11892,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Tuesday 23 December 2014,Germany,Frankfurt,123,0.946,0.55,3314.85,1014.75,2300.1
11978,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 25 December 2014,Germany,Frankfurt,148,0.955,0.55,3988.6,1221,2767.6
11992,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Thursday 25 December 2014,Germany,Frankfurt,105,0.955,0.55,2829.75,866.25,1963.5
12027,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Friday 26 December 2014,Germany,Frankfurt,141,0.949,0.55,3799.95,1163.25,2636.7
12121,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Monday 29 December 2014,Germany,Frankfurt,112,0.967,0.55,3018.4,924,2094.4
12203,7,7,3,Bing,Special,Extra,Red,26.95,8.25,John White,Wednesday 31 December 2014,Germany,Frankfurt,147,0.958,0.55,3961.65,1212.75,2748.9
37651,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Friday 30 June 2017,Germany,Frankfurt,163,0.978,0.55,7163.85,2241.25,4922.6
40196,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Thursday 17 August 2017,Germany,Frankfurt,174,0.984,0.55,7647.3,2392.5,5254.8
40541,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Tuesday 5 September 2017,Germany,Frankfurt,174,0.988,0.55,7647.3,2392.5,5254.8
45618,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Saturday 19 August 2017,Germany,Frankfurt,164,0.985,0.55,7207.8,2255,4952.8
48738,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Wednesday 1 March 2017,Germany,Frankfurt,164,0.967,0.55,7207.8,2255,4952.8
49949,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Saturday 22 April 2017,Germany,Frankfurt,171,0.976,0.55,7515.45,2351.25,5164.2
51322,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Monday 2 October 2017,Germany,Frankfurt,154,0.99,0.55,6768.3,2117.5,4650.8
51490,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Friday 8 September 2017,Germany,Frankfurt,160,0.988,0.55,7032,2200,4832
12262,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Friday 2 January 2015,Germany,Frankfurt,100,0.966,0.55,4395,1375,3020
12304,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Saturday 3 January 2015,Germany,Frankfurt,124,0.964,0.55,5449.8,1705,3744.8
12359,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Tuesday 6 January 2015,Germany,Frankfurt,128,0.97,0.55,5625.6,1760,3865.6
12427,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Wednesday 7 January 2015,Germany,Frankfurt,104,0.966,0.55,4570.8,1430,3140.8
12641,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Wednesday 14 January 2015,Germany,Frankfurt,142,0.971,0.55,6240.9,1952.5,4288.4
12644,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Wednesday 14 January 2015,Germany,Frankfurt,129,0.971,0.55,5669.55,1773.75,3895.8
12730,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Friday 16 January 2015,Germany,Frankfurt,148,0.966,0.55,6504.6,2035,4469.6
12994,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Friday 23 January 2015,Germany,Frankfurt,105,0.95,0.55,4614.75,1443.75,3171
13022,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Saturday 24 January 2015,Germany,Frankfurt,128,0.968,0.55,5625.6,1760,3865.6
13072,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Monday 26 January 2015,Germany,Frankfurt,121,0.96,0.55,5317.95,1663.75,3654.2
13169,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Wednesday 28 January 2015,Germany,Frankfurt,109,0.953,0.55,4790.55,1498.75,3291.8
13268,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Friday 30 January 2015,Germany,Frankfurt,122,0.961,0.55,5361.9,1677.5,3684.4
13355,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Tuesday 3 February 2015,Germany,Frankfurt,139,0.969,0.55,6109.05,1911.25,4197.8
13362,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Tuesday 3 February 2015,Germany,Frankfurt,103,0.969,0.55,4526.85,1416.25,3110.6
13495,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Friday 6 February 2015,Germany,Frankfurt,107,0.966,0.55,4702.65,1471.25,3231.4
13659,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Wednesday 11 February 2015,Germany,Frankfurt,115,0.965,0.55,5054.25,1581.25,3473
13901,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Tuesday 17 February 2015,Germany,Frankfurt,138,0.965,0.55,6065.1,1897.5,4167.6
13907,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Tuesday 17 February 2015,Germany,Frankfurt,120,0.965,0.55,5274,1650,3624
14047,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Friday 20 February 2015,Germany,Frankfurt,116,0.962,0.55,5098.2,1595,3503.2
14084,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Monday 23 February 2015,Germany,Frankfurt,141,0.956,0.55,6196.95,1938.75,4258.2
14096,4,7,3,Quad,Special,Extra,Red,43.95,13.75,John White,Monday 23 February 2015,Germany,Frankfurt,118,0.956,0.55,5186.1,1622.5,3563.6
